"1600","1","Fall 2019","MTH","33164","MTH 281","APPLIED BOUNDARY VALUE PROBLEMS","4",NULL,"This course covers the classical partial differential equations of mathematical physics: the heat equation, the Laplace equation, and the wave equation. The primary technique covered in the course is separation of variables, which leads to solutions in the form of eigenfunction expansions. The topics include Fourier series, separation of variables, Sturm-Liouville theory, unbounded domains and the Fourier transform, spherical coordinates and Legendre’s equation, cylindrical coordinates and Bessel’s equation. The software package Mathematica will be used extensively. Prior knowledge of Mathematica is helpful but not essential. In the   last two weeks of the course, there will be a project on an assigned topic. The course will include applications in heat conduction, electrostatics, fluid flow, and acoustics.","MTH 164 and MTH 165","ALUIE H"
"1601","1","Fall 2019","MTH","33202","MTH 391","INDEPENDENT STUDY","0",NULL,"Independent Study in Mathematics. Special work arranged individually.",NULL,NULL
"1602","1","Fall 2019","MTH","33243","MTH 391W","INDEPENDENT STUDY","0",NULL,"Independent Study in Mathematics. Special work arranged individually.",NULL,NULL
"1603","1","Fall 2019","MTH","33344","MTH 394","INTERNSHIP","0",NULL,NULL,NULL,NULL
"1604","1","Fall 2019","MTH","33357","MTH 395","INDEPENDENT RESEARCH","0",NULL,NULL,NULL,NULL
"1605","1","Fall 2019","MTH","33382","MTH 395W","INDEPENDENT RESEARCH","0",NULL,NULL,NULL,NULL
"1606","1","Fall 2019","MTH","33398","MTH 396","MATHEMATICS OF PARTICLE PHYS","2",NULL,NULL,NULL,NULL
"1607","1","Fall 2019","MTH","33404","MTH 436","ALGEBRA I","4",NULL,"Rings and modules, group theory, fields and Galois theory.","MTH 237 or equivalent. Undergrads must have permission of instructor.","JOCHNOWITZ N"
"1608","1","Fall 2019","MTH","33410","MTH 440","GENERAL TOPOLOGY","4",NULL,"Continuity; compactness, connectedness, metrizability;  product spaces.","MTH 265 or equivalent.  Permission of instructor required for undergraduates.","COHEN F"
"1609","1","Fall 2019","MTH","33428","MTH 443","ALGEBRAIC TOPOLOGY","4",NULL,"The combinatorial structure of complexes and the homology of polyhedra; applications of algebraic techniques in topology to classification of surfaces, fixed point theory, and analysis.","MTH 436 and MTH 440.  Permission of instructor required for undergraduates.","RAVENEL D"
"1610","1","Fall 2019","MTH","33449","MTH 471","REAL ANALYSIS","4",NULL,"Lebesgue measure on the line; measure spaces;  integration; convergence theorems; Radon-Nikodym theorem; differentiation; Fubini's theorem; function spaces.","MTH 265 or equivalent.","KRISHNAN A"
"1611","1","Fall 2019","MTH","33461","MTH 491","MASTER'S READINGS IN MATH","0",NULL,NULL,NULL,NULL
"1612","1","Fall 2019","MTH","33476","MTH 492","GRAD PROFESSIONAL SEMINAR","1",NULL,"This course is a requirement for math Ph.D. students during their first fall in the Ph.D. program. The course will advise them on various aspects of their professional development. It will address:a) Research practices and development: Creating a CV, creating a professional webpage, milestones for grad school, grants and funding, conferences.b) Teaching: Responsibilities, techniques, etc.c) Community: Attendance of colloquia, seminars, meeting with faculty, etc.d) Other: Discussion of arXiv, math-sci net, latex, peer support network, etc.","Open to first-year graduate students only",NULL
"1613","1","Fall 2019","MTH","33487","MTH 493","CURRENT TOPICS IN MATH","0",NULL,"Students will attend a selection of research talks and colloquia on current research in Mathematics. Required of math Ph.D. students during their 2nd fall in the Ph.D. program","Open to second year graduate students only.",NULL
"1614","1","Fall 2019","MTH","89084","MTH 573","PSEUDO DIFF. OPERATORS","4",NULL,NULL,NULL,"GREENLEAF A"
"1615","1","Fall 2019","MTH","33536","MTH 590","SUPERVISED COLLEGE TEACHING","0",NULL,NULL,NULL,NULL
"1616","1","Fall 2019","MTH","33547","MTH 591","PHD READINGS IN MATH","0",NULL,NULL,NULL,NULL
"1617","1","Fall 2019","MTH","33668","MTH 594","INTERNSHIP","0",NULL,NULL,NULL,NULL
"1618","1","Fall 2019","MTH","33673","MTH 595","PHD RESEARCH IN MATH","0",NULL,NULL,NULL,NULL
"1619","1","Fall 2019","MTH","33767","MTH 895","CONT OF MASTER'S ENROLLMENT","0",NULL,NULL,NULL,NULL
"1620","1","Fall 2019","MTH","33775","MTH 897","MASTER'S DISSERTATION","0",NULL,NULL,NULL,NULL
"1621","1","Fall 2019","MTH","33781","MTH 899","MASTER'S DISSERTATION","0",NULL,NULL,NULL,NULL
"1622","1","Fall 2019","MTH","33794","MTH 985","LEAVE OF ABSENCE","0",NULL,NULL,NULL,NULL
"1623","1","Fall 2019","MTH","33801","MTH 986V","FULL TIME VISITING STUDENT","0",NULL,NULL,NULL,NULL
"1624","1","Fall 2019","MTH","33816","MTH 995","CONT OF DOCTORAL ENROLLMENT","0",NULL,NULL,NULL,NULL
"1625","1","Fall 2019","MTH","33827","MTH 997","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"1626","1","Fall 2019","MTH","33838","MTH 997A","DOCT DISSERTATN IN ABSENTIA","0",NULL,NULL,NULL,NULL
"1627","1","Fall 2019","MTH","33840","MTH 999","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"1628","1","Fall 2019","MTH","33931","MTH 999A","DOCT DISSERTATN IN ABSENTIA","0",NULL,NULL,NULL,NULL
"1629","1","Fall 2019","MSC","58792","MSC 202","INTRODUCTION TO MATERIALS SCIENCE","4",NULL,"Properties of engineering materials including metals, alloys, ceramics, polymers and composites. Relationship of properties to the materials microstructure including atomic bonding, atomic arrangement, crystal structure, co-existing phases, interfaces, defects and impurities. Processing techniques for altering the microstructure and properties.","ME226, PHY 122","FUNKENBUSCH P"
"1630","1","Fall 2019","MSC","58836","MSC 407","SOLIDS & MATERIALS LAB","4",NULL,"In this course, you will apply previously learned theoretical concepts to practical problems and applications. In addition, you will learn experimental techniques and enhance your technical writing skills.  This course has two parts, a series of small laboratory exercises and a project. During the semester, students will work in groups of three to complete the assigned work, labs, and reports. The lab section of the course is designed to present basic applied concepts that will be useful to a broad base of engineering problems. The project portion is where you will work on a more specific idea, tailored around your desired future goals.","ME280, ME226, MTH161,162 and CHM 131","RUSSELL R"
"1631","1","Fall 2019","MSC","58847","MSC 407","SOLIDS & MATERIALS LAB","4",NULL,"In this course, you will apply previously learned theoretical concepts to practical problems and applications. In addition, you will learn experimental techniques and enhance your technical writing skills.  This course has two parts, a series of small laboratory exercises and a project. During the semester, students will work in groups of three to complete the assigned work, labs, and reports. The lab section of the course is designed to present basic applied concepts that will be useful to a broad base of engineering problems. The project portion is where you will work on a more specific idea, tailored around your desired future goals.","ME280, ME226, MTH161,162 and CHM 131","RUSSELL R"
"1632","1","Fall 2019","MSC","58906","MSC 421","BIOMEDICAL NANOTECH","2",NULL,"This course is designed to provide students with detailed knowledge of the principles of nanotechnology and their applications in the biomedical field. Topics of study will include synthesis & assembly of nanoscale structures, lithography, and nanobiomaterials. Students will focus on biomedically-relevant topics such as cancer treatment, bone disorder, diabetes; and learn how nanotechnology is helping diagnose, treat, and understand these medical disorders. Recent innovative research in the biomedical field will be highlighted during discussions of the latest journal articles. At the end of the course, students will have an appreciation of the enormous potential of biomedical nanotechnology, its current, and future applications",NULL,"VATS K"
"1633","1","Fall 2019","MSC","58919","MSC 423","SEMICONDUCTOR DEVICES","4",NULL,"Review of modern solid-state electronic devices, their principles of operation, and fabrication. Solid state physics fundamentals, free electrons, band structure, and transport properties of semiconductors. Nonequilibrium phenomena in semiconductors. P-N junctions, Schottky diodes, field-effect, and bipolar transistors. Modern,high-performance devices. Ultrafast devices.","ECE221, ECE230, PHY123 or permission of instructor","SOBOLEWSKI R"
"1634","1","Fall 2019","MSC","58922","MSC 425","CHE THERMODYNAMICS","4",NULL,"Junior level core chemical engineering course in classical thermodynamics. The laws of thermodynamics are covered with particular emphasis on application to chemical and engineering processes. Concepts include the conservation of energy in processes, the direction of spontaneous change, the limited efficiency in converting heat into useful power, and the composition of systems in phase and chemical equilibrium. Equations of state are used to model fluids and calculate their thermodynamic properties.Graduate level Thermodynamics will include extra reading material and additional assignments on modeling properties of pure fluids","Prerequisite: Junior standing.","MUELLER A"
"1635","1","Fall 2019","MSC","58935","MSC 437","Nanophotonic and Nanomechanical devices","4",NULL,"Various types of typical nanophotonic structures and nanomechanical structures, fundamental optical and mechanical properties: micro/nano-resonators, photonic crystals, plasmonic structures, metamaterials, nano-optomechanical structures. Cavity nonlinearoptics, cavity quantum optics, and cavity optomechanics. Fundamental physics and applications, state-of-art devices and current research trends. This class is designed primarily for graduate students. It may be suitable for senior undergraduates if they have required basic knowledge.","ECE 230 or 235,/435; OPT 262 or 462, or 468, or 223, or 412;  PHY 237, or 407","LIN Q"
